SMILES,LogS
OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,-6.522878745280337
COc1cc2c(Nc3ncc(CC(=O)Nc4ccccc4)s3)ncnc2cc1OCCCN1CCOCC1,-6.3979400086720375
COc1cc(-c2cnc(N)c(-c3nc4ccccc4[nH]3)c2)cc(OC)c1OC,-6.301029995663981
COc1cc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1OC,-6.221848749616356
O=C(Nc1ccc(N2CCCCC2)cc1)c1nnc(Nc2ccccc2F)o1,-6.154901959985743
CN(c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,-6.096910013008056
c1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,-6.045757490560675
NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-2.850011543508524
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,-2.840011949618013
O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCOCC1,-2.859995049380551
O=C(NCc1ccc(C(=O)NO)cc1)OCc1cccnc1,-2.859995049380551
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCO3)cc1)C(=O)O)c1c(Cl)cccc1Cl,-2.850011543508524
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc([S+](C)[O-])cc3)ccc12,-5.721246399047171
CC(=O)n1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,-5.6777807052660805
CCCCOc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1,-5.795880017344075
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-5.853871964321762
CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,-5.958607314841775
Cc1ccc(C(=O)C(=O)c2ccc(C)cc2)cc1,-5.6777807052660805
c1cc(Nc2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c2cn[nH]c2c1,-5.6020599913279625
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1,-5.6020599913279625
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)CC3CCCC3)cc12,-5.552841968657781
COc1ccc(NC(=O)c2nnc(Nc3ccccc3F)o2)cn1,-5.481486060122113
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1,-5.443697499232712
CCn1ccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n1,-4.489454989793388
Nc1nc(-c2ccc(Cl)cc2)cs1,-4.079876673709276
O=S(=O)(Nc1ccccn1)c1ccc(C2CCCCC2)cc1,-5.552841968657781
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,-5.958607314841775
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCNCCO,-6.3979400086720375
CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-3.720105019988362
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,-3.659952682338607
COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,-3.659952682338607
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,-4.079876673709276
Cc1nc(O)c2cc(-c3ccccc3)sc2n1,-5.7447274948966935
Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccccc1,-5.698970004336019
COc1cc2ncnc(Nc3cnn(CC(=O)Nc4cccc(F)c4)c3)c2cc1OC,-5.698970004336019
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,-5.552841968657781
Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,-3.6099485035410126
Nc1nc2cc(Cl)ccc2n1CCCO,-2.879985747921933
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-4.070070439915412
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCN(C)CC1,-5.7447274948966935
COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,-5.657577319177793
CCOc1ccc(NCC(=O)c2ccc(C)cc2)cc1,-5.920818753952375
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,-5.853871964321762
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,-6.522878745280337
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(Cl)cc2)o1,-6.0
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,-6.522878745280337
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,-6.221848749616356
COc1cccc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1,-4.809668301829708
O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,-3.7899491501248628
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,-3.7399286120149253
Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc4nc(C)ccc4O)c3c2)c1,-5.431798275933005
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,-5.958607314841775
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,-5.886056647693163
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,-5.356547323513812
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,-6.154901959985743
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,-5.958607314841775
Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,-5.443697499232712
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)c2)n1,-4.400116927926312
C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,-4.279840696594043
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,-4.110138278741812
Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,-4.089909454405932
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,-4.540607512240769
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1,-6.096910013008056
CCOc1ccc(NC(=O)Nc2ccc3snnc3c2)cc1,-5.958607314841775
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,-4.0101054362812265
Nc1nccc(-c2c[nH]c3ccccc23)n1,-3.240030142445693
CC(C)(C)c1cc(=O)n(-c2ccccc2)[nH]1,-3.1500280876711497
O=C1NC(=O)C(Cc2cccc(Oc3ccccc3)c2)S1,-3.4700565983413307
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-3.819874124835946
c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,-3.819874124835946
CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,-4.39040559077478
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,-5.522878745280337
CC(C)Cn1cnc2c(N)nc3ccccc3c21,-4.199970640755866
COc1cccc(NC(=O)Cn2cc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)c1,-4.179798540514359
Cc1c(Cl)c(C(F)(F)F)nn1CC(=O)N1CCN(c2ccc(F)cc2)CC1,-5.721246399047171
O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccc(F)cc2)CC1,-5.6020599913279625
Cc1ccc(/C=C2\SC(O)=NC2=O)cc1,-4.070070439915412
Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCC(C(=O)N3CCCC(O)C3)CC2)c1,-4.059981844992337
Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,-3.969805214643249
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,-3.920095532333279
NC(=O)c1ccccc1OCc1ccccc1,-3.8999742698921374
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,-5.292429823902063
CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,-5.2839966563652006
Cc1ccc(-c2nnc(-c3ccccc3)o2)cc1,-5.207608310501746
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1,-4.769551078621726
Cc1cccc(NS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)n1,-4.7594507517174005
N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,-4.709965388637482
O=C(O)CCCS(=O)(=O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-4.82102305270683
Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,-4.809668301829708
Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,-4.690369832574101
CNc1ncc(C(=O)c2ccccc2)s1,-3.1400215583579794
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,-3.0499760934766735
CNC(=O)N1c2ccccc2C=Cc2ccccc21,-3.4199878874705756
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,-3.3399887787106692
Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,-3.2899673009342463
N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,-5.886056647693163
C[C@H]1CN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CCN1C(=O)OC(C)(C)C,-5.657577319177793
CC(=O)Nc1nc(-c2ccc(Br)s2)cs1,-5.657577319177793
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,-5.6020599913279625
O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,-5.585026652029182
Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,-3.720105019988362
O=C(Cc1ccccc1)Nc1ccc(N2CCCC2)cc1,-5.958607314841775
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(F)c2)o1,-5.721246399047171
COc1ccc(-c2csc(NC(=O)c3c(C)noc3C)n2)cc1OC,-5.698970004336019
CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,-5.5376020021010435
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2[nH]1,-4.889410289700751
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,-4.801342913045577
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,-5.008773924307505
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccc(F)cc1,-5.301029995663981
O=C(Nc1nc[nH]n1)c1cccc(F)c1,-3.819874124835946
CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,-3.720105019988362
CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1,-3.6899442622491088
CC(=O)N1CCN(CC(O)CN2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,-3.669992299127241
Cc1ccc(Oc2ccc(C(=O)NCCO)cc2)cc1,-3.5900668766687054
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,-4.100179497572904
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-3.3399887787106692
Nc1ccc(OCc2ccccc2)cc1,-3.330032630091496
CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,-3.160019442321657
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,-3.040005161671584
CCCSc1ncccc1C(=O)N(C)C1CCCCC1,-3.0199966284162536
Cc1[nH]c2ccccc2c1CC#N,-2.9899970258729405
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,-4.640164517660112
CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C,-4.429457060118103
COc1ccc2nccc(Oc3ccc(CC(=O)Nc4noc(C)c4C)c(OC)c3)c2c1,-5.853871964321762
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,-5.769551078621726
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,-5.6777807052660805
CCOC(=O)Cc1csc(NC(=O)Nc2ccc(Cl)cc2)n1,-5.585026652029182
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccncc2C#N)cn1,-4.619788758288394
CC(C)(C)c1cc2nc3c(c(O)n2n1)CN(Cc1ccccc1)C3=O,-4.600326278518962
Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,-4.600326278518962
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,-4.580044251510242
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12,-4.219682687859849
COc1ccc(OC)c(NC(=O)Cc2cccs2)c1,-4.130181792020672
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,-5.301029995663981
CS(=O)(=O)c1ccc2c3c([nH]c2c1)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,-3.040005161671584
CCOc1ccc2ccc(=O)oc2c1,-3.0
O=C(O)COc1ccc(OCCNC[C@H](O)COc2ccccc2)cc1,-2.9899970258729405
Nc1nnc(Cc2ccccc2)s1,-2.9199871528920722
Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,-5.167491087293763
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-5.130768280269024
Oc1ccc(-c2nc3ccccc3s2)cc1,-5.102372908709558
COc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-3.4800408192479315
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccnc1,-3.400007822415902
NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,-3.5400047439526086
CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,-3.3899789753358545
O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-3.3799681048737025
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,-3.36997914888659
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,-3.280006173632396
Cc1cc(O)nc(SCC(=O)c2ccccc2)n1,-3.1500280876711497
COC[C@H](C)Oc1cc(Oc2cccc(N(C)C)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-2.8699880503280957
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,-4.209714835966758
O=C(Nc1ccccc1)c1ccccc1,-4.11975822410452
Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,-4.089909454405932
Clc1ccc2c(c1)Nc1ccccc1S2,-6.154901959985743
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Br)sc2[nH]1,-6.045757490560675
CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)n[nH]1,-4.958607314841775
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,-3.720105019988362
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,-3.709965388637482
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,-3.6899442622491088
C[C@H](NC1=NC(=O)[C@@](C)(C(F)(F)F)S1)c1ccccc1F,-3.659952682338607
O=C1NC(=O)C(Cc2ccc3ccccc3c2)S1,-3.5999803649348414
CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,-4.739928612014925
Cc1cccc(C)c1NC(=O)N1CCC(C(=O)c2ccc(F)cc2)CC1,-4.730487055782084
CN(c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)n1)c1cccc2[nH]ncc12,-4.718966632752273
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,-4.709965388637482
Cc1ccc(Oc2ccc(C(=O)NCc3ccccc3)cc2)cc1,-4.690369832574101
COc1cc(Oc2ccc(C(=O)NCc3ccncc3)cc2)ccc1[N+](=O)[O-],-4.669586226650809
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(CO)ccn23)n1,-4.640164517660112
Cc1nc(S(C)(=O)=O)ccc1Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,-4.910094888560602
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,-4.779891911959945
NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,-4.769551078621726
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCOCC1,-4.079876673709276
COc1cc2ncnc(Nc3cnn(CC(=O)Nc4ccc(N(C)C)cc4)c3)c2cc1OC,-4.070070439915412
COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCO4)ncnc2c1,-4.0400051616715835
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,-4.0301183562535
CCN(CC)C(=O)C(C)(C)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1,-3.8498578381514412
O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,-7.0
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ccoc34)n2)c1,-5.267606240177032
C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,-5.251811972993799
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,-5.180456064458132
O=S(=O)(Cc1cc(-c2ccccc2)no1)c1ccccc1,-5.180456064458132
CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,-5.142667503568732
COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1OC,-5.107905397309519
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,-5.0915149811213505
C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,-5.050609993355087
CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,-5.040958607678906
Cc1ccc(C(=O)N2CCC(C(=O)c3c(C)cc(C)cc3C)CC2)cc1,-5.031517051446065
CS(=O)(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,-4.0400051616715835
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-4.0301183562535
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCCC1,-3.9601894458516496
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12,-3.8401321529074335
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)on4)n3)n[nH]2)cc(OC)c1,-5.366531544420414
CCC(=O)Nc1c(C#N)c2nc3ccccc3nc2n1-c1ccccc1C,-4.8696662315049934
CCc1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n[nH]1,-4.838631997765025
Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,-4.801342913045577
O=C(c1nnsc1S(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1,-4.769551078621726
CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,-4.7594507517174005
Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,-5.431798275933005
O=C(NC1CCCC1)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1,-5.060480747381382
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,-5.031517051446065
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,-4.991399828238082
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,-4.950781977329818
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,-4.939302159646388
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,-4.931814138253839
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,-5.568636235841013
CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,-5.050609993355087
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,-4.570247719997592
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccccc2)CC1,-4.530177984021837
O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,-4.400116927926312
Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,-4.400116927926312
CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,-4.34008379993015
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,-4.319664486585436
COc1ccc2oc(=O)c(C(C)=O)cc2c1,-4.309803919971486
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,-4.270025714300444
Cc1cc2c(C)cc(=O)[nH]c2cc1N,-4.259637310505756
Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,-4.2403321553103694
Cc1cccc(C[C@H](NC(=O)c2cc(C(C)(C)C)nn2C)C(=O)NCC#N)c1,-4.199970640755866
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,-4.170053304058364
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-4.140261433802853
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-4.140261433802853
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,-4.130181792020672
CC(C)(C)[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,-4.130181792020672
N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1,-4.110138278741812
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,-4.110138278741812
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,-3.560036064079095
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,-3.3799681048737025
O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,-3.809948582240794
C[C@@H]1CN(c2noc(C3CC3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,-5.318758762624412
OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,-5.795880017344075
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1noc(C)c1C,-4.7594507517174005
CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,-3.2899673009342463
CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,-3.240030142445693
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3oc4ccccc4c3C2)CC1,-3.240030142445693
CCOC(=O)c1ccc(CCN2CCN(c3ccc(C)nn3)CC2)cc1,-3.1400215583579794
CN1CCC(Oc2cc(OCCF)cc3ncnc(Nc4c(Cl)ccc5c4OCO5)c23)CC1,-3.119987161633228
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,-3.0700194094844853
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,-4.6595558851598815
