ID,InChIKey,SMILES,LogS,SD,Group,sample_weight
C-1955,BCVUYVOMXUKYFC-UHFFFAOYSA-N,O=C1NC(=O)C2=C(N1)NC(=O)C=N2,-3.34,0.0,G1,0.6
C-1956,WXHDYGRKHGIEOF-UHFFFAOYSA-N,CCC1CCCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.72,0.0,G1,0.6
C-1957,PEGCWSPKBALNEQ-UHFFFAOYSA-N,CCCCCCCC(=O)OCN1C(=O)NC=C(F)C1=O,-3.29,0.0,G1,0.6
C-1958,HMMIQMIGJAIOAZ-UHFFFAOYSA-N,O=C1NC=NC2=C1NC(=O)C(=O)N2,-3.69,0.0,G1,0.6
C-1959,WKRLQDKEXYKHJB-UHFFFAOYSA-N,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,-4.99,0.145,G3,0.8
C-1960,MYLAIRXFVDTCCC-UHFFFAOYSA-N,CCC(C(=O)NC(N)=O)(C(=O)OC)C1=CC=CC=C1,-2.75,0.0,G1,0.6
C-1962,DRVLSPUGFXRFLW-UHFFFAOYSA-N,COCC(C)OC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.48,0.0,G1,0.6
C-1963,QWBBNHZKIXNKGJ-UHFFFAOYSA-N,CCCCCCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.32,0.0,G1,0.6
C-1965,XLLZCADRJDALIP-UHFFFAOYSA-N,OCN1C=NC2=C(C=N[N]2CO)C1=O,-1.72,0.0,G1,0.6
C-1966,ZUXVZGNVGRXENQ-UHFFFAOYSA-N,CCC(=O)[N]1N=CC2=C1N=CNC2=O,-2.81,0.0,G1,0.6
C-1967,KXYFWLVSYHRZJL-UHFFFAOYSA-N,CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.56,0.0,G1,0.6
C-1971,GOZCEKPKECLKNO-UHFFFAOYSA-N,CC(=O)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,-1.17,0.0,G1,0.6
C-1972,NRFNHVNHUCNPFW-UHFFFAOYSA-N,C[N]1C=NC2=C1C(=NC(=O)N2)NCCO,0.08,0.0,G1,0.6
C-1973,IYKPHPWPBFMVHA-UHFFFAOYSA-N,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)CCl,-2.47,0.0,G1,0.6
C-1976,LDCFNNYCIXKMNJ-UHFFFAOYSA-N,CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,-1.18,0.0,G1,0.6
C-1978,MKSNUUCDBOSWNQ-UHFFFAOYSA-N,CCCCCCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.53,0.0,G1,0.6
C-1979,GHHFRPRCYQNNDL-UHFFFAOYSA-N,CCC1(C(=O)NC(=S)NC1=O)C2=CC=CC=C2,-3.58,0.0,G1,0.6
C-1982,WPYSJFXXQNITBC-UHFFFAOYSA-N,S=C=NC1=CC=C(C=C1)C2=CC=CC=C2,-4.85,0.0,G1,0.6
C-1983,YPNUYFJLBFZDTE-UHFFFAOYSA-N,NC1=CC(=C(C=C1)C(O)=O)[S](O)(=O)=O,-1.86,0.0,G1,0.6
C-1984,YBJCMVKVPJXBGR-UHFFFAOYSA-N,NC(CC1=CC(=C(O)C=C1)O)C(=O)OC2CCCCC2,-1.27,0.0,G1,0.6
C-1986,FCZCIRUCCZUXMC-UHFFFAOYSA-N,OC(=O)COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-3.41,0.0,G1,0.6
C-1987,ABLLZVRKYUXMHV-UHFFFAOYSA-N,CCCC(=O)[N]1N=CC2=C1N=CNC2=O,-3.27,0.0,G1,0.6
C-1988,BTBIATCZGBXLGC-UHFFFAOYSA-N,CCC1=NC2=C(N=C(N)N=C2)N=C1CC,-3.04,0.0,G1,0.6
C-1990,QRZAKQDHEVVFRX-UHFFFAOYSA-N,OC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,-3.73,0.0,G1,0.6
C-1992,HHDDWTCUQVPOBP-UHFFFAOYSA-N,CCC1=NC2=C(N=C1CC)C(=NC=N2)N,-2.93,0.0,G1,0.6
C-1993,LTFVELCIFWEGGA-UHFFFAOYSA-N,CCN(CC)[S](=O)(=O)C1=CC=C(N)C=C1,-2.63,0.0,G1,0.6
C-1996,MISFQCBPASYYGV-UHFFFAOYSA-N,CC(=O)OC1=CC=C(C=C1)C2=CC=CC=C2,-4.4,0.0,G1,0.6
C-1999,BWWVAEOLVKTZFQ-UHFFFAOYSA-N,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O,-4.5,0.0,G1,0.6
C-2001,VSQQQLOSPVPRAZ-UHFFFAOYSA-N,OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F,-0.71,0.0,G1,0.6
C-2002,QAPJAMJGLYYNHX-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](CO)C=N2)C1=O,-0.41,0.0,G1,0.6
C-2005,ZHCBZZQETYNMFV-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)N(CO)C1=O)C2=CC=CC=C2,-1.6,0.0,G1,0.6
C-2007,WOHYIPNWSCCKOE-UHFFFAOYSA-N,CC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-2.15,0.0,G1,0.6
C-2011,VMXUWOKSQNHOCA-LCYFTJDESA-N,CNC(/NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,-2.5,0.0,G1,0.6
C-2012,XOFYZVNMUHMLCC-UHFFFAOYSA-N,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,-3.48,0.0,G1,0.6
C-2013,SDIVYZXRQHWCKF-UHFFFAOYSA-N,OC1CCN2C(=O)C3=C(C=CC=C3)N=C12,-2.1,0.0,G1,0.6
C-2015,HGFWMGARSDHJFP-UHFFFAOYSA-N,CCC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,0.02,0.0,G1,0.6
C-2017,OQGWJZOWLHWFME-UHFFFAOYSA-N,CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2,-1.99,0.0,G1,0.6
C-2018,QETYUVKBQJLLLM-UHFFFAOYSA-N,CC(=O)NC(CC1=CC=C(OC(C)=O)C=C1)C(N)=O,-1.9,0.0,G1,0.6
C-2020,GFFOAZOYBIIJHI-UHFFFAOYSA-N,CC1=NC=C([N]1CCO[P](O)(O)=O)[N+]([O-])=O,-1.38,0.0,G1,0.6
C-2023,CIFWZNRJIBNXRE-UHFFFAOYSA-N,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,-4.6,0.1287500000000001,G3,0.8
C-2024,WQEDLDHMYLYHIP-UHFFFAOYSA-N,CCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-2.39,0.0,G1,0.6
C-2028,HGBLNBBNRORJKI-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(O)=O,-1.04,0.0,G1,0.6
C-2029,JODCQKTVDXZQEP-UHFFFAOYSA-N,CC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-5.06,0.0,G1,0.6
C-2032,UNOWZWFKTDNJLH-UHFFFAOYSA-N,CCC1=NC2=C(N=C1CC)C(=NC(=O)N2)N,-3.55,0.0,G1,0.6
C-2033,GUJHFRPMSQFYJM-UHFFFAOYSA-N,CCC1=NC2=C(N=C1CC)C(=O)NC(=N2)N,-4.28,0.0,G1,0.6
C-2037,PNLRJGYHLCFMLM-UHFFFAOYSA-N,CCC1=NC2=C(N=C1CC)C(=O)NC(=O)N2,-2.39,0.0050000000000001,G3,0.8
C-2038,QEDDLDVOLQFFLS-UHFFFAOYSA-N,CCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-2.69,0.0,G1,0.6
C-2039,SFLMUHDGSQZDOW-NSCUHMNNSA-N,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)\C=C\CO,-1.87,0.0,G1,0.6
C-2041,UIPDOEPZZQRQKQ-UHFFFAOYSA-N,NC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.09,0.0,G1,0.6
C-2042,OBEUDXCKNSDQIL-UHFFFAOYSA-N,OC(=O)COC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-3.75,0.0,G1,0.6
C-2044,IOSAAWHGJUZBOG-UHFFFAOYSA-N,CCCCCCC(C(C)O)[N]1C=NC2=C1N=CN=C2N,-2.25,0.0,G1,0.6
C-2045,FTCOKXNKPOUEFH-UHFFFAOYSA-N,COCC1(C)OC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,-4.66,0.0,G1,0.6
C-2046,POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)C1=C[N](CC2=C(F)C=CC=C2F)N=N1,-3.5,0.0,G1,0.6
C-2048,YQULREKUYCCSJA-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)O,-3.54,0.0,G1,0.6
C-2049,UQIKOYWGLUXMNE-UHFFFAOYSA-N,COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.08,0.0,G1,0.6
C-2050,FFSSWMQPCJRCRV-UHFFFAOYSA-N,OC(=O)C1=C(Cl)C=CC2=C1N=CC(=C2)Cl,-3.57,0.0,G1,0.6
C-2052,ULWZFKSDBAAHEI-UHFFFAOYSA-N,[NH]1C2=C(N=CN=C2)N=C1C3=CC=CC=C3,-3.06,0.0,G1,0.6
C-2053,UHMAPOLDLKSAOI-UHFFFAOYSA-N,O=C(NNC(=O)C1=CC=NC=C1)C2=CC=CC=C2,-2.54,0.0,G1,0.6
C-2055,QCDAGXOLJWOIFN-UHFFFAOYSA-N,BrC1=C(C=CC2=CC=CC=C12)N=C=S,-4.32,0.0,G1,0.6
C-2056,YTJJPFRVBNFIBN-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC(C)=O,-2.78,0.0,G1,0.6
C-2058,XAERLJMOUYEBAB-UHFFFAOYSA-N,FCCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,-5.01,0.0,G1,0.6
C-2059,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,-1.53,0.0,G1,0.6
C-2060,XDEYTBJLAPSTGO-UHFFFAOYSA-N,O=C(COC(=O)C1=CC=CC=C1)N(C2CCCCC2)C3CCCCC3,-5.06,0.0,G1,0.6
C-2061,RCDRLZYAKDYXMM-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](C=N2)C(C)=O)C1=O,-1.4,0.0,G1,0.6
C-2062,UOFGSWVZMUXXIY-UHFFFAOYSA-N,S=C(NNC1=CC=CC=C1)N=NC2=CC=CC=C2,-6.61,0.0,G1,0.6
C-2064,SFTFTJMAUOPCTA-UHFFFAOYSA-N,CCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-3.1,0.0,G1,0.6
C-2067,OKLVWLLVWTVJRP-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)C2=CC=CC(=C2)N=C=S,-5.4,0.0,G1,0.6
C-2069,OVMWPVYEBVFZHM-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl,-5.3,0.0,G1,0.6
C-2070,GGXDSIUMQOZKNP-UHFFFAOYSA-N,CC1=C(CC(O)=O)SC2=C1C=CC(=C2)Cl,-3.84,0.0,G1,0.6
C-2073,FCRSOBDFPFGDHL-UHFFFAOYSA-N,O=C(CC1=CC=CC=C1)NNC(=O)C2=CC=NC=C2,-2.47,0.0,G1,0.6
C-2074,OKAUOXITMZTUOJ-UHFFFAOYSA-N,NC1=CC2=C(C=C1)C=CC(=C2)[S](O)(=O)=O,-3.05,0.0,G1,0.6
C-2075,UDSJPFPDKCMYBD-UHFFFAOYSA-N,CC1=NC(=C(S1)C(=O)NC2=CC=CC=C2)C,-1.73,0.0,G1,0.6
C-2077,AKLIYCJZHPSMMA-UHFFFAOYSA-N,CCCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-3.63,0.0,G1,0.6
C-2078,UWPJYQYRSWYIGZ-UHFFFAOYSA-N,NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O,-2.24,0.0,G1,0.6
C-2080,SSRGDXQQJKAWKX-UHFFFAOYSA-N,COC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.8,0.0,G1,0.6
C-2082,FQXXSQDCDRQNQE-UHFFFAOYSA-N,COC1=CC=C2C3CC4=C5C(=C(OC)C=C4)OC1C25CCN3C,-2.66,0.0,G1,0.6
C-2083,HXXMONHYPKNZHE-UHFFFAOYSA-N,NC1=CC(=CC2=C1C=CC=C2)[S](O)(=O)=O,-2.34,0.0,G1,0.6
C-2087,SLJDAVMWFVYEFI-UHFFFAOYSA-N,COC1=C(O)C2=C(CC3C4C=CC(=O)CC24CCN3C)C=C1,-1.87,0.0,G1,0.6
C-2088,FHPBWQWLOSHMLI-UHFFFAOYSA-N,CC1=C(C=CC=C1)C(=O)NNC(=O)C2=CC=NC=C2,-2.73,0.0,G1,0.6
C-2089,QBNMZYNBZAKUSP-UHFFFAOYSA-N,CCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.5,0.0,G1,0.6
C-2090,RDJTWDKSYLLHRW-UHFFFAOYSA-N,CCC(C)C1=C(OC(C)=O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2.25,0.0708999999999999,G3,0.8
C-2091,ZPUJWKXAFJEHDZ-UHFFFAOYSA-N,CCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.1,0.0,G1,0.6
C-2092,REYFJDPCWQRWAA-UHFFFAOYSA-N,C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1,-2.6,0.0,G1,0.6
C-2094,YUNBHHWDQDGWHC-UHFFFAOYSA-N,NC1=CC2=C(C=C1)C(=CC=C2)[S](O)(=O)=O,-2.75,0.0,G1,0.6
C-2097,RYWZPRVUQHMJFF-UHFFFAOYSA-N,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2O,-4.64,0.0,G1,0.6
C-2100,MWLSOWXNZPKENC-UHFFFAOYSA-N,CC(N(O)C(N)=O)C1=CC2=C(S1)C=CC=C2,-3.37,0.0,G1,0.6
C-2101,DQNAQOYOSRJXFZ-UHFFFAOYSA-N,NC1=CC=CC2=C1C=CC=C2[S](O)(=O)=O,-2.35,0.0,G1,0.6
C-2103,NRZRRZAVMCAKEP-UHFFFAOYSA-N,NC1=CC=C(C2=C1C=CC=C2)[S](O)(=O)=O,-2.91,0.0,G1,0.6
C-2104,SPALXTYNFFFDEM-UHFFFAOYSA-N,O=C1COC2(CCN(CCC3=C[NH]C4=C3C=CC=C4)CC2)CN1,-2.99,0.0,G1,0.6
C-2105,YQQRZTDOPIBVHX-UHFFFAOYSA-N,CCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.13,0.0,G1,0.6
C-2106,NWJQIUPQBDVVLW-UHFFFAOYSA-N,CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,-6.22,0.0,G1,0.6
C-2107,MBMANTPXLYUUGC-UHFFFAOYSA-N,CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,-4.14,0.0,G1,0.6
C-2108,XURLBPGUZQJXEK-UHFFFAOYSA-N,CC1CN(C)C(C)C2=NC3=C(C=CC=C3)C(=O)N12,-2.09,0.0,G1,0.6
C-2109,CYJJLCDCWVZEDZ-UHFFFAOYSA-N,NC1=CC=CC2=C1C(=CC=C2)[S](O)(=O)=O,-3.07,0.0,G1,0.6
C-2111,AGIKBILZJVNZNW-UHFFFAOYSA-N,OC(=O)C1=CC(=O)C2=C(O1)C=C3CCCCC3=C2,-1.05,0.0,G1,0.6
C-2112,YPRUUTYWPBBBGA-UHFFFAOYSA-N,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CC=C2,-4.85,0.0,G1,0.6
C-2114,JDORMWPGTNFOBC-UHFFFAOYSA-N,COC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.24,0.0,G1,0.6
C-2115,KHKOSGDSOXGMOO-UHFFFAOYSA-N,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O,-3.41,0.0,G1,0.6
C-2117,BKXGMMLAXFAIGQ-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](COC(C)=O)C=N2)C1=O,-1.83,0.0,G1,0.6
C-2118,BGDKAVGWHJFAGW-UHFFFAOYSA-N,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,-1.7,0.0,G1,0.6
C-2119,OUAPWRYEWXOCRN-UHFFFAOYSA-N,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CN=C2,-4.3,0.0,G1,0.6
C-2123,RLAQXWWETVAEAC-UHFFFAOYSA-N,CCCCCCCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-4.62,0.0,G1,0.6
C-2124,NOQKFJQTGOUYSP-UHFFFAOYSA-N,CCCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.31,0.0,G1,0.6
C-2127,MZWAEHYAKJOENW-UHFFFAOYSA-N,CCCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.53,0.0,G1,0.6
C-2129,MOVRKLZUVNCBIP-UHFFFAOYSA-N,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C,-4.24,0.0,G1,0.6
C-2131,QTBORRHTRCJQKU-UHFFFAOYSA-N,CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.89,0.0,G1,0.6
C-2134,PDRGHUMCVRDZLQ-UHFFFAOYSA-N,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2=O,-4.96,0.1417999999999999,G3,0.8
C-2137,RDLPVSKMFDYCOR-UHFFFAOYSA-N,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O,-1.22,0.0,G1,0.6
C-2138,CRROIRSDBVLXGH-UHFFFAOYSA-N,CCOC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.86,0.0,G1,0.6
C-2139,UNDIGYDOFLWDTF-UHFFFAOYSA-N,CC(C)NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.5,0.0,G1,0.6
C-2141,QSIIYGLZPGMUMS-UHFFFAOYSA-N,CCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.65,0.0,G1,0.6
C-2142,LCXJKYZWJXSRIT-UHFFFAOYSA-N,CCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.46,0.0,G1,0.6
C-2143,HYDYEUKNONPEFM-UHFFFAOYSA-N,CC(=O)OC1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,-4.44,0.0,G1,0.6
C-2145,IMLOLBJKVGTVRZ-UHFFFAOYSA-N,CCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.3,0.0,G1,0.6
C-2148,UIDWQGRXEVDFCA-XCVCLJGOSA-N,OCN1C(=O)CN(/N=C/C2=CC=C(O2)[N+]([O-])=O)C1=O,-2.91,0.0,G1,0.6
C-2149,URNBQFPUGNNQRC-UHFFFAOYSA-N,CC(=O)C1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.86,0.0,G1,0.6
C-2152,ZMDGUPJAPMSCIZ-UHFFFAOYSA-N,OCCN1C=CC(=O)C(=C1C(O)C2=CC=CC=C2)O,-2.82,0.0,G1,0.6
C-2154,NNYBQONXHNTVIJ-UHFFFAOYSA-N,CCC1=CC=CC2=C1[NH]C3=C2CCOC3(CC)CC(O)=O,-3.31,0.0,G1,0.6
C-2155,OXRPANDQRBDMRL-UHFFFAOYSA-N,C[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O,-1.68,0.0,G1,0.6
C-2157,LDBWPTYGGBUCTJ-UHFFFAOYSA-N,N#CC(=NNC1=CC=C(C=C1)N=NC2=CC=CC=C2)C#N,-4.92,0.0,G1,0.6
C-2160,SJVQUFBQNJUYFR-UHFFFAOYSA-N,CCCCC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.12,0.0,G1,0.6
C-2162,KZQJKVJONMBQQU-UHFFFAOYSA-N,NC(CC1=CC(=C(O)C=C1)O)C(=O)OCC2=CC=CC=C2,-1.81,0.0,G1,0.6
C-2167,SKKUAUZTZZRYPW-UHFFFAOYSA-N,[O-][N+](=O)C1=C(Cl)C2=C(C=CC=C2)C(=C1)[N+]([O-])=O,-5.4,0.0,G1,0.6
C-2169,RRIIHXZPZQGCGU-UHFFFAOYSA-N,CC(C)CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.85,0.0,G1,0.6
C-2174,DJVMRHACLIROPJ-UHFFFAOYSA-N,CCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.46,0.0,G1,0.6
C-2177,BFABOEKGZASJFN-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](COC(=O)C(C)(C)C)C=N2)C1=O,-2.17,0.0,G1,0.6
C-2180,NBJRFLIUYUFOIR-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)[N+]([O-])=O,-6.43,0.0,G1,0.6
C-2184,QIBCKFKIAKARGI-UHFFFAOYSA-N,CCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.45,0.0,G1,0.6
C-2187,CRLNRRULCQXUML-UHFFFAOYSA-N,CCCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.24,0.0,G1,0.6
C-2190,NJDKQHDDTBKDER-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.17,0.0,G1,0.6
C-2191,BCXKOIICQXXQJZ-UHFFFAOYSA-N,CCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.86,0.0,G1,0.6
C-2193,NYPYHUZRZVSYKL-UHFFFAOYSA-N,NC(CC1=CC(=C(O)C(=C1)I)I)C(O)=O,-2.86,0.0,G1,0.6
C-2195,FKKUGJURZVYUBG-UHFFFAOYSA-N,CC1CN(CCO1)[S](=O)(=O)NC(=O)NCC2CC3CC2C=C3,-2.26,0.0,G1,0.6
C-2197,OTDNTVFTLSWXLS-UHFFFAOYSA-N,CCN(CC)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.59,0.0,G1,0.6
C-2201,DPSPPJIUMHPXMA-UHFFFAOYSA-N,CC1CCC2=CC(=CC3=C2N1C=C(C(O)=O)C3=O)F,-3.74,0.0050000000000001,G3,0.8
C-2204,NVWQRLZUBQMAOX-UHFFFAOYSA-N,CCCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.93,0.0,G1,0.6
C-2205,YWTLHUJMKYJQNI-UHFFFAOYSA-N,CCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.37,0.0,G1,0.6
C-2208,IRAKAHJFDQRYNL-UHFFFAOYSA-N,OC(=O)CCC(=O)OCN1C(=O)OC2=CC=C(Cl)C=C12,-3.41,0.0,G1,0.6
C-2211,AEFOLTVWSRMXMW-UHFFFAOYSA-N,C=CC1CN2CCC1CC2C(=O)C3=CC=NC4=C3C=CC=C4,-3.19,0.0,G1,0.6
C-2212,DFFPUVDMNIWTAL-UHFFFAOYSA-N,[O-][N+](=O)C1=C(C=C(C(=O)N2CCCCC2)C(=C1)[N+]([O-])=O)N3CC3,-3.17,0.0,G1,0.6
C-2217,UXSMYWBTLMYEGK-UHFFFAOYSA-N,CCCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.64,0.0,G1,0.6
C-2218,BGNHXVMZTVHITP-UHFFFAOYSA-N,CC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(C)=O,-2.54,0.0,G1,0.6
C-2220,LUZNBBPGOHLPBY-UHFFFAOYSA-N,[O-][N+](=O)C1=C(C=C(C(=O)N2CCOCC2)C(=C1)[N+]([O-])=O)N3CC3,-2.89,0.0,G1,0.6
C-2235,FFBDFADSZUINTG-UHFFFAOYSA-N,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)C3CCCC3)C1=O,-4.96,0.0,G1,0.6
C-2236,MIQPIUSUKVNLNT-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(=O)C2=CC(=C(O)C(=C2)O)[N+]([O-])=O,-4.17,0.0,G1,0.6
C-2238,DAUFGBIKKGOPJA-UHFFFAOYSA-N,CC1=C(C)C(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.19,0.0,G1,0.6
C-2239,DLKZWVIRKURGIR-UHFFFAOYSA-N,CCCC1=C2CCCCC2=CC3=C1OC(=CC3=O)C(O)=O,-1.9,0.0,G1,0.6
C-2241,UORJFFDRYWJWQH-UHFFFAOYSA-N,CCCCCCOC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-3.0,0.0,G1,0.6
C-2246,IMBXEJJVJRTNOW-UHFFFAOYSA-N,CC1CC2C3CCC(O)(C(=O)COC(=O)CCC(O)=O)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-4.2,0.0,G1,0.6
C-2248,OEYHHMLIRPBEEB-UHFFFAOYSA-N,O=C1NC=NC2=C1C=N[N]2C(=O)C3=CC=CC=C3,-4.23,0.0,G1,0.6
C-2257,VCOUXVOVQPWIOT-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)NC=C2,-3.55,0.0,G1,0.6
C-2263,GZVOWHYYFUOPAE-UHFFFAOYSA-N,CCCCCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-3.45,0.0,G1,0.6
C-2267,KRUVSRGJKCHYMY-UHFFFAOYSA-N,NC(=N)C1=CC(=CC=C1)NC(=O)NC2=CC(=CC=C2)C(N)=N,-1.77,0.0,G1,0.6
C-2270,DPOWHSMECVNHAT-UHFFFAOYSA-N,ClC1=CC=C(C=C1)N2N=NC3C4CC(C5N=NC45)C23,-4.87,0.0,G1,0.6
C-2274,SZSNDQZFLGGEBX-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)CN,-1.98,0.0,G1,0.6
C-2275,OXCKOUMFAKPIEL-UHFFFAOYSA-N,CN(C)[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O,-2.68,0.0,G1,0.6
C-2277,CTMFEUPSVOSORU-UHFFFAOYSA-N,CCC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(=O)CC,-2.78,0.0,G1,0.6
C-2279,OOLBCHYXZDXLDS-UHFFFAOYSA-N,CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O,-5.04,0.0,G1,0.6
C-2282,PUXBGTOOZJQSKH-UHFFFAOYSA-N,CC(C(O)=O)C1=CC2=C(C=C1)C3=C([NH]2)C=CC(=C3)Cl,-4.7,0.0,G1,0.6
C-2285,WVZTUUIUEUVJGM-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)CN,-2.44,0.0,G1,0.6
